order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd
4078,"2013-04-12 09:09:33",85406,75542,2,1,59.99,22.49
4079,"2013-04-12 09:42:11",85417,75549,1,1,49.99,19.49
4080,"2013-04-12 09:51:43",85425,75556,1,1,49.99,19.49
4081,"2013-04-12 11:36:30",85454,75584,1,1,49.99,19.49
4082,"2013-04-12 12:42:49",85476,75604,1,1,49.99,19.49
4083,"2013-04-12 13:37:37",85495,75620,1,1,49.99,19.49
4084,"2013-04-12 13:46:23",85498,61642,1,1,49.99,19.49
4085,"2013-04-12 14:03:28",85504,75625,1,1,49.99,19.49
4086,"2013-04-12 14:25:48",85514,75633,1,1,49.99,19.49
4087,"2013-04-12 14:26:25",85512,75631,1,1,49.99,19.49
4088,"2013-04-12 14:39:34",85516,75635,2,1,59.99,22.49
4089,"2013-04-12 14:50:45",85520,75637,2,1,59.99,22.49
4090,"2013-04-12 14:53:23",85523,75640,1,1,49.99,19.49
4091,"2013-04-12 15:03:31",85526,75643,1,1,49.99,19.49
4092,"2013-04-12 15:58:51",85539,75655,1,1,49.99,19.49
4093,"2013-04-12 16:34:26",85558,75672,2,1,59.99,22.49
4094,"2013-04-12 18:17:53",85581,75694,2,1,59.99,22.49
4095,"2013-04-12 19:12:37",85593,75705,2,1,59.99,22.49
4096,"2013-04-12 20:01:37",85600,75711,1,1,49.99,19.49
4097,"2013-04-12 20:42:05",85602,75713,1,1,49.99,19.49
4098,"2013-04-13 04:08:11",85639,75744,1,1,49.99,19.49
4099,"2013-04-13 09:03:43",85654,75758,1,1,49.99,19.49
4100,"2013-04-13 10:17:10",85671,60828,1,1,49.99,19.49
4101,"2013-04-13 11:10:05",85678,75780,1,1,49.99,19.49
4102,"2013-04-13 12:46:13",85686,75788,2,1,59.99,22.49
4103,"2013-04-13 12:51:00",85687,75789,2,1,59.99,22.49
4104,"2013-04-13 13:50:56",85698,75799,1,1,49.99,19.49
4105,"2013-04-13 16:51:15",85728,66339,1,1,49.99,19.49
4106,"2013-04-13 17:11:41",85730,75830,2,1,59.99,22.49
4107,"2013-04-13 20:46:18",85746,75845,1,1,49.99,19.49
4108,"2013-04-14 05:14:03",85785,75876,1,1,49.99,19.49
4109,"2013-04-14 08:41:19",85798,75888,1,1,49.99,19.49
4110,"2013-04-14 15:16:00",85842,75929,2,1,59.99,22.49
4111,"2013-04-14 19:22:55",85878,75960,1,1,49.99,19.49
4112,"2013-04-14 20:21:21",85885,75965,1,1,49.99,19.49
4113,"2013-04-14 21:56:51",85894,75974,1,1,49.99,19.49
4114,"2013-04-15 01:28:46",85927,76003,1,1,49.99,19.49
4115,"2013-04-15 02:13:10",85934,76010,1,1,49.99,19.49
4116,"2013-04-15 04:24:20",85952,76024,1,1,49.99,19.49
4117,"2013-04-15 05:13:09",85955,76027,1,1,49.99,19.49
4118,"2013-04-15 06:19:03",85962,76033,1,1,49.99,19.49
4119,"2013-04-15 06:26:01",85964,76035,2,1,59.99,22.49
4120,"2013-04-15 07:20:30",85967,76038,1,1,49.99,19.49
4121,"2013-04-15 11:03:45",86026,76091,1,1,49.99,19.49
4122,"2013-04-15 11:11:50",86027,76092,1,1,49.99,19.49
4123,"2013-04-15 11:52:17",86043,76107,2,1,59.99,22.49
4124,"2013-04-15 12:06:27",86051,69444,1,1,49.99,19.49
4125,"2013-04-15 12:34:15",86061,76122,1,1,49.99,19.49
4126,"2013-04-15 13:45:49",86088,76147,1,1,49.99,19.49
4127,"2013-04-15 15:26:20",86110,76166,1,1,49.99,19.49
4128,"2013-04-15 15:45:57",86114,76170,1,1,49.99,19.49
4129,"2013-04-15 18:38:10",86151,76198,1,1,49.99,19.49
4130,"2013-04-15 19:42:38",86160,76206,1,1,49.99,19.49
4131,"2013-04-15 20:06:57",86163,61807,2,1,59.99,22.49
4132,"2013-04-15 21:39:19",86186,76229,1,1,49.99,19.49
4133,"2013-04-15 21:40:58",86187,76230,1,1,49.99,19.49
4134,"2013-04-15 22:56:37",86202,76242,1,1,49.99,19.49
4135,"2013-04-16 04:47:05",86240,76275,1,1,49.99,19.49
4136,"2013-04-16 05:11:52",86244,76279,1,1,49.99,19.49
4137,"2013-04-16 05:31:03",86248,76283,1,1,49.99,19.49
4138,"2013-04-16 05:33:11",86249,76284,1,1,49.99,19.49
4139,"2013-04-16 06:27:17",86254,76288,1,1,49.99,19.49
4140,"2013-04-16 09:30:01",86287,76316,1,1,49.99,19.49
4141,"2013-04-16 10:06:10",86292,76321,1,1,49.99,19.49
4142,"2013-04-16 10:51:53",86305,76332,1,1,49.99,19.49
4143,"2013-04-16 10:52:11",86303,67039,1,1,49.99,19.49
4144,"2013-04-16 11:00:43",86308,76335,1,1,49.99,19.49
4145,"2013-04-16 11:03:47",86311,69352,1,1,49.99,19.49
4146,"2013-04-16 11:26:29",86319,76345,1,1,49.99,19.49
4147,"2013-04-16 12:19:11",86348,67411,1,1,49.99,19.49
4148,"2013-04-16 12:25:40",86353,76374,2,1,59.99,22.49
4149,"2013-04-16 13:19:52",86370,76391,2,1,59.99,22.49
4150,"2013-04-16 13:55:49",86391,76410,1,1,49.99,19.49
4151,"2013-04-16 15:24:13",86429,76443,1,1,49.99,19.49
4152,"2013-04-16 16:14:10",86446,76458,1,1,49.99,19.49
4153,"2013-04-16 16:36:26",86455,76465,1,1,49.99,19.49
4154,"2013-04-16 17:35:44",86471,76479,2,1,59.99,22.49
4155,"2013-04-16 17:41:24",86472,76480,1,1,49.99,19.49
4156,"2013-04-16 18:29:37",86489,76495,1,1,49.99,19.49
4157,"2013-04-16 19:03:49",86494,76500,1,1,49.99,19.49
4158,"2013-04-17 03:03:33",86576,76572,1,1,49.99,19.49
4159,"2013-04-17 05:04:23",86586,76582,1,1,49.99,19.49
4160,"2013-04-17 06:44:58",86595,66463,1,1,49.99,19.49
4161,"2013-04-17 07:38:11",86603,76595,1,1,49.99,19.49
4162,"2013-04-17 09:07:33",86621,72330,1,1,49.99,19.49
4163,"2013-04-17 09:32:23",86629,69639,1,1,49.99,19.49
4164,"2013-04-17 09:35:26",86626,74523,2,1,59.99,22.49
4165,"2013-04-17 10:04:17",86638,76622,1,1,49.99,19.49
4166,"2013-04-17 10:21:24",86643,76626,1,1,49.99,19.49
4167,"2013-04-17 11:35:00",86663,76644,1,1,49.99,19.49
4168,"2013-04-17 12:23:31",86684,76664,1,1,49.99,19.49
4169,"2013-04-17 13:07:38",86708,76688,1,1,49.99,19.49
4170,"2013-04-17 15:55:47",86768,76742,1,1,49.99,19.49
4171,"2013-04-17 17:15:42",86794,76765,1,1,49.99,19.49
4172,"2013-04-17 17:48:17",86804,76775,2,1,59.99,22.49
4173,"2013-04-17 18:39:39",86814,76785,1,1,49.99,19.49
4174,"2013-04-17 18:44:54",86819,76790,1,1,49.99,19.49
4175,"2013-04-17 19:22:24",86839,76809,1,1,49.99,19.49
4176,"2013-04-17 19:24:58",86840,68674,1,1,49.99,19.49
4177,"2013-04-17 19:56:22",86845,76814,1,1,49.99,19.49
4178,"2013-04-17 20:05:30",86846,76815,1,1,49.99,19.49
4179,"2013-04-17 20:13:42",86850,76819,1,1,49.99,19.49
4180,"2013-04-17 21:25:43",86865,76834,2,1,59.99,22.49
4181,"2013-04-17 23:20:07",86881,76849,1,1,49.99,19.49
4182,"2013-04-17 23:52:26",86887,76855,1,1,49.99,19.49
4183,"2013-04-18 08:27:40",86951,63872,1,1,49.99,19.49
4184,"2013-04-18 09:45:04",86971,76930,1,1,49.99,19.49
4185,"2013-04-18 10:21:49",86981,73530,1,1,49.99,19.49
4186,"2013-04-18 10:51:43",86989,76945,1,1,49.99,19.49
4187,"2013-04-18 12:02:07",87016,76969,1,1,49.99,19.49
4188,"2013-04-18 12:04:01",87021,76974,1,1,49.99,19.49
4189,"2013-04-18 12:10:17",87022,65714,1,1,49.99,19.49
4190,"2013-04-18 12:36:24",87030,76981,1,1,49.99,19.49
4191,"2013-04-18 12:50:32",87033,56581,1,1,49.99,19.49
4192,"2013-04-18 13:18:11",87046,76995,2,1,59.99,22.49
4193,"2013-04-18 13:23:58",87049,76998,1,1,49.99,19.49
4194,"2013-04-18 13:35:59",87055,77004,1,1,49.99,19.49
4195,"2013-04-18 14:39:48",87088,77033,1,1,49.99,19.49
4196,"2013-04-18 15:13:11",87098,77042,2,1,59.99,22.49
4197,"2013-04-18 15:33:39",87112,77052,1,1,49.99,19.49
4198,"2013-04-18 16:32:07",87131,77071,1,1,49.99,19.49
4199,"2013-04-18 16:36:33",87133,77073,1,1,49.99,19.49
4200,"2013-04-18 16:53:45",87139,66264,1,1,49.99,19.49
4201,"2013-04-18 19:06:09",87185,77117,1,1,49.99,19.49
4202,"2013-04-18 20:13:09",87208,77140,1,1,49.99,19.49
4203,"2013-04-18 20:53:45",87216,77148,2,1,59.99,22.49
4204,"2013-04-18 22:12:12",87231,77162,1,1,49.99,19.49
4205,"2013-04-18 22:24:46",87232,77163,1,1,49.99,19.49
4206,"2013-04-18 23:59:36",87247,77176,2,1,59.99,22.49
4207,"2013-04-19 00:26:06",87254,77181,1,1,49.99,19.49
4208,"2013-04-19 02:23:14",87265,74017,1,1,49.99,19.49
4209,"2013-04-19 02:58:45",87270,77192,1,1,49.99,19.49
4210,"2013-04-19 04:16:01",87273,77194,2,1,59.99,22.49
4211,"2013-04-19 07:28:42",87293,77214,2,1,59.99,22.49
4212,"2013-04-19 08:23:52",87303,77223,1,1,49.99,19.49
4213,"2013-04-19 08:26:50",87302,77222,1,1,49.99,19.49
4214,"2013-04-19 10:04:16",87316,77235,1,1,49.99,19.49
4215,"2013-04-19 12:02:36",87364,70412,1,1,49.99,19.49
4216,"2013-04-19 12:37:48",87384,67265,1,1,49.99,19.49
4217,"2013-04-19 13:47:16",87412,77311,1,1,49.99,19.49
4218,"2013-04-19 14:22:35",87417,77316,1,1,49.99,19.49
4219,"2013-04-19 14:36:11",87423,77321,1,1,49.99,19.49
4220,"2013-04-19 15:08:39",87438,77334,1,1,49.99,19.49
4221,"2013-04-19 15:36:52",87446,77340,1,1,49.99,19.49
4222,"2013-04-19 15:42:18",87447,77341,1,1,49.99,19.49
4223,"2013-04-19 15:44:06",87448,77342,2,1,59.99,22.49
4224,"2013-04-19 15:50:47",87451,77344,1,1,49.99,19.49
4225,"2013-04-19 15:51:58",87453,77346,1,1,49.99,19.49
4226,"2013-04-19 16:16:39",87463,77356,2,1,59.99,22.49
4227,"2013-04-19 16:30:56",87468,71932,1,1,49.99,19.49
4228,"2013-04-20 01:48:12",87544,77425,1,1,49.99,19.49
4229,"2013-04-20 06:20:52",87563,69647,2,1,59.99,22.49
4230,"2013-04-20 09:59:33",87575,77453,1,1,49.99,19.49
4231,"2013-04-20 10:08:44",87577,77455,1,1,49.99,19.49
4232,"2013-04-20 11:17:07",87585,75009,1,1,49.99,19.49
4233,"2013-04-20 13:14:35",87594,59950,1,1,49.99,19.49
4234,"2013-04-20 13:34:55",87596,77470,1,1,49.99,19.49
4235,"2013-04-20 14:37:57",87606,77479,1,1,49.99,19.49
4236,"2013-04-20 15:15:25",87617,77490,1,1,49.99,19.49
4237,"2013-04-20 18:08:22",87640,65890,1,1,49.99,19.49
4238,"2013-04-20 21:40:13",87667,77535,1,1,49.99,19.49
4239,"2013-04-20 22:44:52",87674,77542,1,1,49.99,19.49
4240,"2013-04-21 03:42:06",87694,77561,1,1,49.99,19.49
4241,"2013-04-21 09:16:32",87707,77465,2,1,59.99,22.49
4242,"2013-04-21 15:45:57",87746,77609,1,1,49.99,19.49
4243,"2013-04-21 19:05:10",87769,77631,1,1,49.99,19.49
4244,"2013-04-21 22:02:18",87797,77654,1,1,49.99,19.49
4245,"2013-04-22 05:00:05",87855,77708,1,1,49.99,19.49
4246,"2013-04-22 07:30:34",87870,77722,1,1,49.99,19.49
4247,"2013-04-22 09:21:17",87892,77742,1,1,49.99,19.49
4248,"2013-04-22 10:22:38",87908,77757,1,1,49.99,19.49
4249,"2013-04-22 10:37:35",87916,77762,2,1,59.99,22.49
4250,"2013-04-22 11:34:32",87934,77777,1,1,49.99,19.49
4251,"2013-04-22 12:01:06",87945,77787,1,1,49.99,19.49
4252,"2013-04-22 12:58:27",87961,77800,2,1,59.99,22.49
4253,"2013-04-22 13:29:54",87967,68161,1,1,49.99,19.49
4254,"2013-04-22 14:08:41",87981,77817,2,1,59.99,22.49
4255,"2013-04-22 14:42:21",87988,77824,1,1,49.99,19.49
4256,"2013-04-22 14:51:33",87991,77826,1,1,49.99,19.49
4257,"2013-04-22 17:01:17",88032,77862,1,1,49.99,19.49
4258,"2013-04-22 17:54:51",88049,77877,1,1,49.99,19.49
4259,"2013-04-22 18:10:07",88054,77882,1,1,49.99,19.49
4260,"2013-04-22 18:57:26",88064,77892,2,1,59.99,22.49
4261,"2013-04-23 08:31:29",88161,77978,1,1,49.99,19.49
4262,"2013-04-23 09:42:08",88169,77986,1,1,49.99,19.49
4263,"2013-04-23 10:21:28",88181,77996,1,1,49.99,19.49
4264,"2013-04-23 11:27:04",88196,78010,1,1,49.99,19.49
4265,"2013-04-23 11:29:52",88197,78011,1,1,49.99,19.49
4266,"2013-04-23 12:40:15",88220,78029,2,1,59.99,22.49
4267,"2013-04-23 13:00:34",88225,78034,1,1,49.99,19.49
4268,"2013-04-23 14:42:51",88267,78069,1,1,49.99,19.49
4269,"2013-04-23 15:24:02",88283,68053,1,1,49.99,19.49
4270,"2013-04-23 15:44:54",88289,78089,1,1,49.99,19.49
4271,"2013-04-23 17:18:35",88308,78105,1,1,49.99,19.49
4272,"2013-04-23 17:30:29",88317,78114,1,1,49.99,19.49
4273,"2013-04-23 19:20:32",88339,78134,1,1,49.99,19.49
4274,"2013-04-23 22:59:00",88381,78169,1,1,49.99,19.49
4275,"2013-04-24 00:38:23",88392,78180,1,1,49.99,19.49
4276,"2013-04-24 01:10:40",88397,78185,1,1,49.99,19.49
4277,"2013-04-24 05:09:41",88416,78201,2,1,59.99,22.49
4278,"2013-04-24 06:11:27",88422,74713,1,1,49.99,19.49
4279,"2013-04-24 06:28:26",88424,78208,1,1,49.99,19.49
4280,"2013-04-24 08:24:25",88435,78219,2,1,59.99,22.49
4281,"2013-04-24 09:07:06",88446,78229,1,1,49.99,19.49
4282,"2013-04-24 09:34:40",88450,78233,1,1,49.99,19.49
4283,"2013-04-24 10:08:45",88459,78240,1,1,49.99,19.49
4284,"2013-04-24 10:22:33",88464,78245,1,1,49.99,19.49
4285,"2013-04-24 10:22:45",88463,78244,1,1,49.99,19.49
4286,"2013-04-24 11:13:27",88481,78261,1,1,49.99,19.49
4287,"2013-04-24 11:37:17",88492,78271,2,1,59.99,22.49
4288,"2013-04-24 11:57:11",88495,78274,1,1,49.99,19.49
4289,"2013-04-24 12:54:29",88519,78294,1,1,49.99,19.49
4290,"2013-04-24 13:57:05",88541,78312,1,1,49.99,19.49
4291,"2013-04-24 14:51:45",88558,78325,1,1,49.99,19.49
4292,"2013-04-24 15:02:41",88563,78329,1,1,49.99,19.49
4293,"2013-04-24 15:08:58",88564,78330,1,1,49.99,19.49
4294,"2013-04-24 17:20:36",88625,78387,1,1,49.99,19.49
4295,"2013-04-24 19:59:35",88653,78411,1,1,49.99,19.49
4296,"2013-04-24 20:46:50",88664,78421,1,1,49.99,19.49
4297,"2013-04-24 20:51:40",88665,78422,2,1,59.99,22.49
4298,"2013-04-24 21:31:18",88671,78427,1,1,49.99,19.49
4299,"2013-04-25 11:00:30",88773,78518,2,1,59.99,22.49
4300,"2013-04-25 12:45:29",88813,78552,1,1,49.99,19.49
4301,"2013-04-25 13:16:08",88826,78562,1,1,49.99,19.49
4302,"2013-04-25 14:15:35",88853,78585,1,1,49.99,19.49
4303,"2013-04-25 14:39:25",88862,78594,1,1,49.99,19.49
4304,"2013-04-25 15:55:59",88894,78623,2,1,59.99,22.49
4305,"2013-04-25 16:32:12",88907,78636,1,1,49.99,19.49
4306,"2013-04-25 17:51:01",88930,78657,1,1,49.99,19.49
4307,"2013-04-25 18:44:38",88948,78673,1,1,49.99,19.49
4308,"2013-04-25 19:36:45",88959,69000,2,1,59.99,22.49
4309,"2013-04-25 19:48:14",88962,78684,1,1,49.99,19.49
4310,"2013-04-25 22:13:48",88980,78700,1,1,49.99,19.49
4311,"2013-04-25 22:50:13",88987,78707,1,1,49.99,19.49
4312,"2013-04-25 23:01:15",88990,78710,1,1,49.99,19.49
4313,"2013-04-25 23:52:42",89001,71938,1,1,49.99,19.49
4314,"2013-04-26 00:17:39",89004,78723,1,1,49.99,19.49
4315,"2013-04-26 06:06:21",89034,78751,1,1,49.99,19.49
4316,"2013-04-26 06:22:37",89035,78752,1,1,49.99,19.49
4317,"2013-04-26 08:20:15",89055,78770,1,1,49.99,19.49
4318,"2013-04-26 08:23:18",89053,78768,1,1,49.99,19.49
4319,"2013-04-26 09:23:28",89068,78782,2,1,59.99,22.49
4320,"2013-04-26 10:03:33",89086,66504,1,1,49.99,19.49
4321,"2013-04-26 10:53:41",89100,78809,1,1,49.99,19.49
4322,"2013-04-26 10:57:37",89103,78812,1,1,49.99,19.49
4323,"2013-04-26 11:28:48",89112,72873,1,1,49.99,19.49
4324,"2013-04-26 12:07:44",89123,61807,1,1,49.99,19.49
4325,"2013-04-26 12:18:22",89126,78831,1,1,49.99,19.49
4326,"2013-04-26 12:29:55",89131,78836,1,1,49.99,19.49
4327,"2013-04-26 12:50:30",89134,78837,1,1,49.99,19.49
4328,"2013-04-26 13:09:42",89139,67106,1,1,49.99,19.49
4329,"2013-04-26 13:38:27",89146,78847,1,1,49.99,19.49
4330,"2013-04-26 14:37:47",89161,78861,2,1,59.99,22.49
4331,"2013-04-26 15:20:17",89175,78875,1,1,49.99,19.49
4332,"2013-04-26 15:22:07",89172,78872,1,1,49.99,19.49
4333,"2013-04-26 16:16:05",89199,78897,1,1,49.99,19.49
4334,"2013-04-26 16:49:32",89208,78906,1,1,49.99,19.49
4335,"2013-04-26 16:54:56",89212,78910,1,1,49.99,19.49
4336,"2013-04-26 17:32:22",89223,78920,2,1,59.99,22.49
4337,"2013-04-26 17:39:51",89228,78924,1,1,49.99,19.49
4338,"2013-04-26 17:43:35",89227,78923,2,1,59.99,22.49
4339,"2013-04-26 18:50:46",89241,78936,1,1,49.99,19.49
4340,"2013-04-26 21:35:52",89262,78956,1,1,49.99,19.49
4341,"2013-04-26 21:48:32",89263,78957,1,1,49.99,19.49
4342,"2013-04-27 04:36:20",89303,78990,1,1,49.99,19.49
4343,"2013-04-27 04:57:37",89306,78993,1,1,49.99,19.49
4344,"2013-04-27 08:05:01",89318,79005,1,1,49.99,19.49
4345,"2013-04-27 13:59:42",89359,79038,2,1,59.99,22.49
4346,"2013-04-27 14:05:31",89360,79039,1,1,49.99,19.49
4347,"2013-04-27 18:55:00",89390,79069,1,1,49.99,19.49
4348,"2013-04-27 19:10:44",89394,79073,1,1,49.99,19.49
4349,"2013-04-27 19:23:48",89395,79074,1,1,49.99,19.49
4350,"2013-04-27 20:37:01",89401,79079,1,1,49.99,19.49
4351,"2013-04-27 21:08:57",89402,79080,1,1,49.99,19.49
4352,"2013-04-27 22:04:47",89413,79090,1,1,49.99,19.49
4353,"2013-04-27 22:37:42",89414,79091,1,1,49.99,19.49
4354,"2013-04-28 00:13:18",89422,79098,1,1,49.99,19.49
4355,"2013-04-28 03:18:54",89431,79105,1,1,49.99,19.49
4356,"2013-04-28 05:12:22",89441,79115,1,1,49.99,19.49
4357,"2013-04-28 07:49:45",89454,79126,1,1,49.99,19.49
4358,"2013-04-28 15:14:54",89516,79179,1,1,49.99,19.49
4359,"2013-04-28 16:49:38",89526,71656,2,1,59.99,22.49
4360,"2013-04-28 17:54:55",89537,79196,1,1,49.99,19.49
4361,"2013-04-28 21:54:27",89585,79240,1,1,49.99,19.49
4362,"2013-04-29 00:06:28",89612,79262,1,1,49.99,19.49
4363,"2013-04-29 06:20:43",89649,79293,1,1,49.99,19.49
4364,"2013-04-29 07:47:31",89660,79302,2,1,59.99,22.49
4365,"2013-04-29 08:13:00",89662,79304,1,1,49.99,19.49
4366,"2013-04-29 09:26:56",89678,79320,1,1,49.99,19.49
4367,"2013-04-29 09:38:50",89682,79324,1,1,49.99,19.49
4368,"2013-04-29 09:55:00",89685,79326,2,1,59.99,22.49
4369,"2013-04-29 10:43:49",89713,79352,1,1,49.99,19.49
4370,"2013-04-29 11:38:55",89727,79365,2,1,59.99,22.49
4371,"2013-04-29 11:42:38",89726,79364,1,1,49.99,19.49
4372,"2013-04-29 11:53:11",89731,79369,1,1,49.99,19.49
4373,"2013-04-29 12:29:32",89741,79377,1,1,49.99,19.49
4374,"2013-04-29 13:42:01",89768,79402,1,1,49.99,19.49
4375,"2013-04-29 13:53:08",89773,79407,1,1,49.99,19.49
4376,"2013-04-29 14:00:41",89776,79410,1,1,49.99,19.49
4377,"2013-04-29 14:21:00",89780,79414,1,1,49.99,19.49
4378,"2013-04-29 14:34:07",89783,79417,2,1,59.99,22.49
4379,"2013-04-29 14:44:47",89788,79422,1,1,49.99,19.49
4380,"2013-04-29 15:32:35",89805,79438,1,1,49.99,19.49
4381,"2013-04-29 15:55:21",89813,79443,2,1,59.99,22.49
4382,"2013-04-29 16:29:49",89829,79458,1,1,49.99,19.49
4383,"2013-04-29 16:42:38",89833,79462,1,1,49.99,19.49
4384,"2013-04-29 17:10:46",89848,79475,1,1,49.99,19.49
4385,"2013-04-29 17:17:58",89852,79479,2,1,59.99,22.49
4386,"2013-04-29 18:12:25",89869,79495,1,1,49.99,19.49
4387,"2013-04-29 18:40:32",89876,79502,1,1,49.99,19.49
4388,"2013-04-29 19:27:05",89883,79509,1,1,49.99,19.49
4389,"2013-04-29 21:56:38",89918,79542,1,1,49.99,19.49
4390,"2013-04-29 22:14:11",89920,65785,2,1,59.99,22.49
4391,"2013-04-29 22:22:13",89921,79543,1,1,49.99,19.49
4392,"2013-04-29 22:48:56",89924,79546,1,1,49.99,19.49
4393,"2013-04-29 23:36:09",89931,79552,1,1,49.99,19.49
4394,"2013-04-30 05:42:19",89970,79589,1,1,49.99,19.49
4395,"2013-04-30 05:59:21",89975,79594,1,1,49.99,19.49
4396,"2013-04-30 07:28:40",89987,79604,1,1,49.99,19.49
4397,"2013-04-30 07:47:25",89990,79606,1,1,49.99,19.49
4398,"2013-04-30 08:21:36",89994,79609,2,1,59.99,22.49
4399,"2013-04-30 09:56:04",90019,79633,1,1,49.99,19.49
4400,"2013-04-30 10:26:47",90028,79641,1,1,49.99,19.49
4401,"2013-04-30 13:36:17",90095,79699,1,1,49.99,19.49
4402,"2013-04-30 14:35:23",90118,79716,1,1,49.99,19.49
4403,"2013-04-30 14:35:47",90117,79715,1,1,49.99,19.49
4404,"2013-04-30 16:04:38",90146,63948,1,1,49.99,19.49
4405,"2013-04-30 16:33:29",90161,79753,2,1,59.99,22.49
4406,"2013-04-30 16:39:53",90162,79754,1,1,49.99,19.49
4407,"2013-04-30 18:51:21",90207,79793,1,1,49.99,19.49
4408,"2013-04-30 19:29:51",90213,79798,1,1,49.99,19.49
4409,"2013-04-30 19:41:57",90217,79802,1,1,49.99,19.49
4410,"2013-04-30 20:55:14",90242,79824,1,1,49.99,19.49
4411,"2013-04-30 21:08:25",90246,79827,1,1,49.99,19.49
4412,"2013-04-30 23:38:31",90272,79851,2,1,59.99,22.49
4413,"2013-05-01 00:53:39",90278,67521,1,1,49.99,19.49
4414,"2013-05-01 01:56:32",90282,79859,1,1,49.99,19.49
4415,"2013-05-01 02:16:42",90284,79861,1,1,49.99,19.49
4416,"2013-05-01 02:19:53",90285,79862,1,1,49.99,19.49
4417,"2013-05-01 02:44:36",90287,77767,1,1,49.99,19.49
4418,"2013-05-01 02:52:53",90288,79864,1,1,49.99,19.49
4419,"2013-05-01 04:24:43",90300,79874,1,1,49.99,19.49
4420,"2013-05-01 07:34:56",90330,79902,1,1,49.99,19.49
4421,"2013-05-01 07:47:48",90333,79905,1,1,49.99,19.49
4422,"2013-05-01 08:28:13",90345,65820,1,1,49.99,19.49
4423,"2013-05-01 09:19:17",90362,79931,1,1,49.99,19.49
4424,"2013-05-01 09:33:34",90367,79935,1,1,49.99,19.49
4425,"2013-05-01 10:40:46",90385,79950,1,1,49.99,19.49
4426,"2013-05-01 10:57:54",90395,79959,1,1,49.99,19.49
4427,"2013-05-01 11:13:51",90403,79966,1,1,49.99,19.49
4428,"2013-05-01 11:55:32",90419,79980,1,1,49.99,19.49
4429,"2013-05-01 12:13:14",90429,79989,1,1,49.99,19.49
4430,"2013-05-01 13:01:26",90449,67474,1,1,49.99,19.49
4431,"2013-05-01 13:08:55",90453,80010,1,1,49.99,19.49
4432,"2013-05-01 13:29:27",90462,80017,1,1,49.99,19.49
4433,"2013-05-01 13:31:49",90468,80022,1,1,49.99,19.49
4434,"2013-05-01 13:34:14",90464,80019,1,1,49.99,19.49
4435,"2013-05-01 13:42:24",90472,80025,2,1,59.99,22.49
4436,"2013-05-01 14:31:08",90487,80038,1,1,49.99,19.49
4437,"2013-05-01 15:42:27",90520,72636,1,1,49.99,19.49
4438,"2013-05-01 16:38:13",90551,80093,1,1,49.99,19.49
4439,"2013-05-01 16:48:31",90553,80095,1,1,49.99,19.49
4440,"2013-05-01 17:08:25",90558,80100,1,1,49.99,19.49
4441,"2013-05-01 17:12:08",90555,80097,1,1,49.99,19.49
4442,"2013-05-01 18:18:08",90580,80119,1,1,49.99,19.49
4443,"2013-05-01 21:02:27",90606,80140,1,1,49.99,19.49
4444,"2013-05-01 21:35:19",90610,80144,1,1,49.99,19.49
4445,"2013-05-01 21:41:03",90614,80148,1,1,49.99,19.49
4446,"2013-05-01 22:31:15",90626,70410,1,1,49.99,19.49
4447,"2013-05-01 23:41:00",90640,80170,1,1,49.99,19.49
4448,"2013-05-02 00:55:30",90650,80179,1,1,49.99,19.49
4449,"2013-05-02 02:37:19",90658,80186,1,1,49.99,19.49
4450,"2013-05-02 03:37:45",90665,80193,1,1,49.99,19.49
4451,"2013-05-02 04:12:54",90669,77063,1,1,49.99,19.49
4452,"2013-05-02 04:43:51",90672,80198,1,1,49.99,19.49
4453,"2013-05-02 05:32:12",90678,80204,1,1,49.99,19.49
4454,"2013-05-02 08:17:21",90702,80222,1,1,49.99,19.49
4455,"2013-05-02 09:13:02",90715,71755,1,1,49.99,19.49
4456,"2013-05-02 09:51:15",90724,80242,1,1,49.99,19.49
4457,"2013-05-02 11:13:09",90752,80267,1,1,49.99,19.49
4458,"2013-05-02 12:17:23",90774,80285,2,1,59.99,22.49
4459,"2013-05-02 13:15:52",90787,80297,1,1,49.99,19.49
4460,"2013-05-02 13:37:08",90793,80301,2,1,59.99,22.49
4461,"2013-05-02 14:03:53",90801,80307,1,1,49.99,19.49
4462,"2013-05-02 15:06:14",90828,80329,1,1,49.99,19.49
4463,"2013-05-02 15:44:14",90844,80343,1,1,49.99,19.49
4464,"2013-05-02 16:07:06",90852,80350,1,1,49.99,19.49
4465,"2013-05-02 16:16:35",90857,80355,1,1,49.99,19.49
4466,"2013-05-02 16:43:23",90865,80363,1,1,49.99,19.49
4467,"2013-05-02 16:52:23",90866,80364,2,1,59.99,22.49
4468,"2013-05-02 18:29:51",90891,80385,1,1,49.99,19.49
4469,"2013-05-02 23:54:13",90952,80441,1,1,49.99,19.49
4470,"2013-05-03 02:52:24",90969,80456,1,1,49.99,19.49
4471,"2013-05-03 03:17:33",90973,80460,1,1,49.99,19.49
4472,"2013-05-03 08:19:06",90995,80481,1,1,49.99,19.49
4473,"2013-05-03 08:54:12",91001,80487,1,1,49.99,19.49
4474,"2013-05-03 10:22:43",91028,80509,2,1,59.99,22.49
4475,"2013-05-03 10:40:06",91037,80515,1,1,49.99,19.49
